ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Example_ID
Ter_Saami-GB167,37,GB167,0,,,,
Ter_Saami-GB170,37,GB170,0,,,,
Ter_Saami-GB171,37,GB171,0,,,,
Ter_Saami-GB172,37,GB172,0,,,,
Ter_Saami-GB177,37,GB177,0,,,,
Ter_Saami-GB184,37,GB184,0,,,,
Ter_Saami-GB185,37,GB185,1,,,,
Ter_Saami-GB186,37,GB186,0,,,,
Ter_Saami-GB187,37,GB187,1,,,,
Ter_Saami-GB188,37,GB188,0,,,,
Ter_Saami-GB192,37,GB192,0,,,,
Ter_Saami-GB193,37,GB193,1,,,,
Ter_Saami-GB196,37,GB196,0,,,,
Ter_Saami-GB197,37,GB197,0,,,,
Ter_Saami-GB198,37,GB198,0,,,,
Ter_Saami-GB203,37,GB203,1,,,,
Ter_Saami-GB204,37,GB204,1,,,,
Ter_Saami-GB250,37,GB250,0,,,,
Ter_Saami-GB252,37,GB252,1,,,,
Ter_Saami-GB253,37,GB253,0,,,,
Ter_Saami-GB254,37,GB254,0,,,,
Ter_Saami-GB256,37,GB256,0,,,,
Ter_Saami-GB257,37,GB257,1,,,,
Ter_Saami-GB260,37,GB260,1,,,,
Ter_Saami-GB262,37,GB262,0,,,,
Ter_Saami-GB263,37,GB263,0,,,,
Ter_Saami-GB264,37,GB264,1,,,,
Ter_Saami-GB265,37,GB265,0,,,,
Ter_Saami-GB266,37,GB266,0,,,,
Ter_Saami-GB270,37,GB270,0,,,,
Ter_Saami-GB273,37,GB273,1,,,,
Ter_Saami-GB275,37,GB275,1,,,,
Ter_Saami-GB276,37,GB276,0,,,,
Ter_Saami-GB285,37,GB285,0,,,,
Ter_Saami-GB286,37,GB286,0,,,,
Ter_Saami-GB291,37,GB291,0,,,,
Ter_Saami-GB296,37,GB296,0,,,,
Ter_Saami-GB297,37,GB297,0,,,,
Ter_Saami-GB298,37,GB298,1,,,,
Ter_Saami-GB299,37,GB299,0,,,,
Ter_Saami-GB300,37,GB300,0,,,,
Ter_Saami-GB301,37,GB301,?,,,,
Ter_Saami-GB302,37,GB302,0,,,,
Ter_Saami-GB303,37,GB303,0,,,,
Ter_Saami-GB304,37,GB304,?,,,,
Ter_Saami-GB305,37,GB305,1,,,,
Ter_Saami-GB306,37,GB306,1,,,,
Ter_Saami-GB309,37,GB309,0,,,,
Ter_Saami-GB312,37,GB312,1,,,,
Ter_Saami-GB313,37,GB313,0,,,,
Ter_Saami-GB314,37,GB314,0,,,,
Ter_Saami-GB315,37,GB315,0,,,,
Ter_Saami-GB316,37,GB316,0,,,,
Ter_Saami-GB317,37,GB317,0,,,,
Ter_Saami-GB318,37,GB318,0,,,,
Ter_Saami-GB319,37,GB319,0,,,,
Ter_Saami-GB320,37,GB320,0,,,,
Ter_Saami-GB321,37,GB321,0,,,,
Ter_Saami-GB322,37,GB322,0,,,,
Ter_Saami-GB323,37,GB323,0,,,,
Ter_Saami-GB324,37,GB324,0,,,,
Ter_Saami-GB325,37,GB325,0,,,,
Ter_Saami-GB326,37,GB326,0,,,,
Ter_Saami-GB327,37,GB327,1,,,,
Ter_Saami-GB328,37,GB328,0,,,,
Ter_Saami-GB329,37,GB329,0,,,,
Ter_Saami-GB330,37,GB330,0,,,,
Ter_Saami-GB331,37,GB331,0,,,,
Ter_Saami-GB333,37,GB333,1,,,,
Ter_Saami-GB334,37,GB334,0,,,,
Ter_Saami-GB335,37,GB335,0,,,,
Ter_Saami-GB336,37,GB336,0,,,,
Ter_Saami-GB400,37,GB400,0,,,,
Ter_Saami-GB401,37,GB401,0,,,,
Ter_Saami-GB402,37,GB402,0,,,,
Ter_Saami-GB403,37,GB403,0,,,,
Ter_Saami-GB408,37,GB408,1,,,,
Ter_Saami-GB409,37,GB409,0,,,,
Ter_Saami-GB410,37,GB410,0,,,,
Ter_Saami-GB415,37,GB415,0,,,,
Ter_Saami-GB421,37,GB421,1,,,,
Ter_Saami-GB422,37,GB422,0,,,,
Ter_Saami-GB430,37,GB430,0,,,,
Ter_Saami-GB431,37,GB431,0,,,,
Ter_Saami-GB432,37,GB432,0,,,,
Ter_Saami-GB433,37,GB433,1,,,,
Ter_Saami-GB519,37,GB519,1,,,,
Ter_Saami-GB520,37,GB520,0,,,,
Ter_Saami-GB521,37,GB521,0,,,,
Ter_Saami-GB522,37,GB522,1,,,,
Tundra_Nenets-UT001,30,UT001,1,,,,
Tundra_Nenets-UT002,30,UT002,1,,,,
Tundra_Nenets-UT003,30,UT003,1,,,,
Tundra_Nenets-UT004,30,UT004,1,,,,
Tundra_Nenets-UT005,30,UT005,1,,,,
Tundra_Nenets-UT006,30,UT006,0,,,,
Tundra_Nenets-UT008,30,UT008,1,,,,
Tundra_Nenets-UT009,30,UT009,0,,,,
Tundra_Nenets-UT010,30,UT010,0,,,,
Tundra_Nenets-UT011,30,UT011,0,,,,
Tundra_Nenets-UT012,30,UT012,1,,,,
Tundra_Nenets-UT013,30,UT013,0,,,,
Tundra_Nenets-UT014,30,UT014,1,,,,
Tundra_Nenets-UT015,30,UT015,0,,,,
Tundra_Nenets-UT016,30,UT016,1,,,,
Tundra_Nenets-UT017,30,UT017,1,,,,
Tundra_Nenets-UT018,30,UT018,0,,,,
Tundra_Nenets-UT019,30,UT019,0,,,,
Tundra_Nenets-UT020,30,UT020,0,,,,
Tundra_Nenets-UT021,30,UT021,1,,,,
Tundra_Nenets-UT022,30,UT022,0,,,,
Tundra_Nenets-UT023,30,UT023,1,,,,
Tundra_Nenets-UT024,30,UT024,0,,,,
Tundra_Nenets-UT025,30,UT025,0,,,,
Tundra_Nenets-UT026,30,UT026,1,,,,
Tundra_Nenets-UT027,30,UT027,1,,,,
Tundra_Nenets-UT028,30,UT028,1,,,,
Tundra_Nenets-UT029,30,UT029,1,,,,
Tundra_Nenets-UT030,30,UT030,0,,,,
Tundra_Nenets-UT031,30,UT031,1,,,,
Tundra_Nenets-UT032,30,UT032,1,,,,
Tundra_Nenets-UT033,30,UT033,0,,,,
Tundra_Nenets-UT034,30,UT034,1,,,,
Tundra_Nenets-UT035,30,UT035,1,,,,
Tundra_Nenets-UT037,30,UT037,1,,,,
Tundra_Nenets-UT200,30,UT200,1,,,,
Tundra_Nenets-UT040,30,UT040,0,,,,
Tundra_Nenets-UT201,30,UT201,0,,,,
Tundra_Nenets-UT043,30,UT043,0,,,,
Tundra_Nenets-UT044,30,UT044,1,,,,
Tundra_Nenets-UT045,30,UT045,0,,,,
Tundra_Nenets-UT202,30,UT202,0,,,,
Tundra_Nenets-UT047,30,UT047,1,,,,
Tundra_Nenets-UT048,30,UT048,0,,,,
Tundra_Nenets-UT049,30,UT049,1,,,,
Tundra_Nenets-UT050,30,UT050,1,,,,
Tundra_Nenets-UT051,30,UT051,1,,,,
Tundra_Nenets-UT052,30,UT052,0,,,,
Tundra_Nenets-UT053,30,UT053,1,,,,
Tundra_Nenets-UT054,30,UT054,0,,,,
Tundra_Nenets-UT055,30,UT055,0,,,,
Tundra_Nenets-UT056,30,UT056,1,,,,
Tundra_Nenets-UT057,30,UT057,0,,,,
Tundra_Nenets-UT058,30,UT058,1,,,,
Tundra_Nenets-UT059,30,UT059,1,,,,
Tundra_Nenets-UT060,30,UT060,1,,,,
Tundra_Nenets-UT062,30,UT062,1,,,,
Tundra_Nenets-UT063,30,UT063,0,,,,
Tundra_Nenets-UT064,30,UT064,1,,,,
Tundra_Nenets-UT065,30,UT065,1,,,,
Tundra_Nenets-UT066,30,UT066,1,,,,
Tundra_Nenets-UT067,30,UT067,0,,,,
Tundra_Nenets-UT070,30,UT070,0,,,,
Tundra_Nenets-UT071,30,UT071,?,,,,
Tundra_Nenets-UT072,30,UT072,0,,,,
Tundra_Nenets-UT073,30,UT073,1,,,,
Tundra_Nenets-UT074,30,UT074,0,,,,
Tundra_Nenets-UT075,30,UT075,1,,,,
Tundra_Nenets-UT076,30,UT076,1,,,,
Tundra_Nenets-UT077,30,UT077,0,,,,
Tundra_Nenets-UT078,30,UT078,0,,,,
Tundra_Nenets-UT079,30,UT079,0,,,,
Tundra_Nenets-UT080,30,UT080,1,,,,
Tundra_Nenets-UT082,30,UT082,0,,,,
Tundra_Nenets-UT083,30,UT083,0,,,,
Tundra_Nenets-UT084,30,UT084,0,,,,
Tundra_Nenets-UT085,30,UT085,1,,,,
Tundra_Nenets-UT086,30,UT086,1,,,,
Tundra_Nenets-UT087,30,UT087,1,,,,
Tundra_Nenets-UT088,30,UT088,1,,,,
Tundra_Nenets-UT089,30,UT089,0,,,,
Tundra_Nenets-UT090,30,UT090,0,,,,
Tundra_Nenets-UT091,30,UT091,0,,,,
Tundra_Nenets-UT092,30,UT092,0,,,,
Tundra_Nenets-UT093,30,UT093,0,,,,
Tundra_Nenets-UT203,30,UT203,0,,,,
Tundra_Nenets-UT095,30,UT095,0,,,,
Tundra_Nenets-UT096,30,UT096,0,,,,
Tundra_Nenets-UT097,30,UT097,0,,,,
Tundra_Nenets-UT098,30,UT098,1,,,,
Tundra_Nenets-UT099,30,UT099,0,,,,
Tundra_Nenets-UT100,30,UT100,0,,,,
Tundra_Nenets-UT101,30,UT101,1,,,,
Tundra_Nenets-UT102,30,UT102,1,,,,
Tundra_Nenets-UT204,30,UT204,1,,,,
Tundra_Nenets-UT104,30,UT104,1,,,,
Tundra_Nenets-UT105,30,UT105,1,,,,
Tundra_Nenets-UT106,30,UT106,1,,,,
Tundra_Nenets-UT107,30,UT107,0,,,,
Tundra_Nenets-UT108,30,UT108,0,,,,
Tundra_Nenets-UT109,30,UT109,0,,,,
Tundra_Nenets-UT110,30,UT110,0,,,,
Tundra_Nenets-UT205,30,UT205,0,,,,
Tundra_Nenets-UT112,30,UT112,1,,,,
Tundra_Nenets-UT113,30,UT113,1,,,,
Tundra_Nenets-UT114,30,UT114,1,,,,
Tundra_Nenets-UT115,30,UT115,1,,,,
Tundra_Nenets-UT116,30,UT116,0,,,,
Tundra_Nenets-UT117,30,UT117,1,,,,
Tundra_Nenets-UT118,30,UT118,0,,,,
Tundra_Nenets-UT119,30,UT119,0,,,,
Tundra_Nenets-UT120,30,UT120,0,,,,
Tundra_Nenets-UT121,30,UT121,0,,,,
Tundra_Nenets-UT122,30,UT122,1,,,,
Tundra_Nenets-UT123,30,UT123,1,,,,
Tundra_Nenets-UT124,30,UT124,?,,,,
Tundra_Nenets-UT125,30,UT125,0,,,,
Tundra_Nenets-UT126,30,UT126,0,,,,
Tundra_Nenets-UT127,30,UT127,0,,,,
Tundra_Nenets-UT128,30,UT128,0,,,,
Tundra_Nenets-UT129,30,UT129,0,,,,
Tundra_Nenets-UT130,30,UT130,0,,,,
Tundra_Nenets-UT131,30,UT131,0,,,,
Tundra_Nenets-UT132,30,UT132,0,,,,
Tundra_Nenets-UT133,30,UT133,0,,,,
Tundra_Nenets-UT134,30,UT134,1,,,,
Tundra_Nenets-UT135,30,UT135,0,,,,
Tundra_Nenets-UT136,30,UT136,0,,,,
Tundra_Nenets-UT137,30,UT137,0,,,,
Tundra_Nenets-UT138,30,UT138,0,,,,
Tundra_Nenets-UT139,30,UT139,0,,,,
Tundra_Nenets-UT140,30,UT140,0,,,,
Tundra_Nenets-UT141,30,UT141,0,,,,
Tundra_Nenets-UT142,30,UT142,0,,,,
Tundra_Nenets-UT143,30,UT143,0,,,,
Tundra_Nenets-UT144,30,UT144,0,,,,
Tundra_Nenets-UT145,30,UT145,0,,,,
Tundra_Nenets-UT146,30,UT146,1,,,,
Tundra_Nenets-UT147,30,UT147,1,,,,
Tundra_Nenets-UT148,30,UT148,0,,,,
Tundra_Nenets-UT149,30,UT149,1,,,,
Tundra_Nenets-UT150,30,UT150,1,,,,
Tundra_Nenets-UT151,30,UT151,1,,,,
Tundra_Nenets-UT152,30,UT152,1,,,,
Tundra_Nenets-UT153,30,UT153,0,,,,
Tundra_Nenets-UT154,30,UT154,0,,,,
Tundra_Nenets-UT155,30,UT155,1,,,,
Tundra_Nenets-UT156,30,UT156,1,,,,
Tundra_Nenets-UT157,30,UT157,0,,,,
Tundra_Nenets-UT158,30,UT158,0,,,,
Tundra_Nenets-UT159,30,UT159,0,,,,
Tundra_Nenets-UT160,30,UT160,0,,,,
Tundra_Nenets-UT161,30,UT161,1,,,,
Tundra_Nenets-UT162,30,UT162,0,,,,
Tundra_Nenets-UT163,30,UT163,1,,,,
Tundra_Nenets-UT164,30,UT164,0,,,,
Tundra_Nenets-UT165,30,UT165,0,,,,
Tundra_Nenets-UT166,30,UT166,0,,,,
Tundra_Nenets-GB020,30,GB020,0,,,,
Tundra_Nenets-GB021,30,GB021,0,,,,
Tundra_Nenets-GB022,30,GB022,0,,,,
Tundra_Nenets-GB023,30,GB023,0,,,,
Tundra_Nenets-GB024,30,GB024,1,,,,
Tundra_Nenets-GB025,30,GB025,1,,,,
Tundra_Nenets-GB026,30,GB026,1,,,,
Tundra_Nenets-GB027,30,GB027,1,,,,
Tundra_Nenets-GB028,30,GB028,0,,,,
Tundra_Nenets-GB030,30,GB030,0,,,,
Tundra_Nenets-GB031,30,GB031,1,,,,
Tundra_Nenets-GB035,30,GB035,1,,,,
Tundra_Nenets-GB036,30,GB036,0,,,,
Tundra_Nenets-GB037,30,GB037,1,,,,
Tundra_Nenets-GB038,30,GB038,0,,,,
Tundra_Nenets-GB039,30,GB039,0,,,,
Tundra_Nenets-GB041,30,GB041,0,,,,
Tundra_Nenets-GB042,30,GB042,0,,,,
Tundra_Nenets-GB043,30,GB043,1,,,,
Tundra_Nenets-GB044,30,GB044,1,,,,
Tundra_Nenets-GB046,30,GB046,1,,,,
Tundra_Nenets-GB047,30,GB047,0,,,,
Tundra_Nenets-GB048,30,GB048,0,,,,
Tundra_Nenets-GB049,30,GB049,1,,,,
Tundra_Nenets-GB051,30,GB051,0,,,,
Tundra_Nenets-GB052,30,GB052,0,,,,
Tundra_Nenets-GB053,30,GB053,0,,,,
Tundra_Nenets-GB054,30,GB054,0,,,,
Tundra_Nenets-GB057,30,GB057,0,,,,
Tundra_Nenets-GB058,30,GB058,0,,,,
Tundra_Nenets-GB059,30,GB059,1,,,,
Tundra_Nenets-GB065,30,GB065,1,,,,
Tundra_Nenets-GB068,30,GB068,1,,,,
Tundra_Nenets-GB069,30,GB069,0,,,,
Tundra_Nenets-GB070,30,GB070,1,,,,
Tundra_Nenets-GB071,30,GB071,1,,,,
Tundra_Nenets-GB072,30,GB072,1,,,,
Tundra_Nenets-GB073,30,GB073,0,,,,
Tundra_Nenets-GB074,30,GB074,0,,,,
Tundra_Nenets-GB075,30,GB075,1,,,,
Tundra_Nenets-GB079,30,GB079,0,,,,
Tundra_Nenets-GB080,30,GB080,1,,,,
Tundra_Nenets-GB081,30,GB081,0,,,,
Tundra_Nenets-GB082,30,GB082,0,,,,
Tundra_Nenets-GB083,30,GB083,1,,,,
Tundra_Nenets-GB084,30,GB084,1,,,,
Tundra_Nenets-GB086,30,GB086,1,,,,
Tundra_Nenets-GB089,30,GB089,1,,,,
Tundra_Nenets-GB090,30,GB090,0,,,,
Tundra_Nenets-GB091,30,GB091,1,,,,
Tundra_Nenets-GB092,30,GB092,0,,,,
Tundra_Nenets-GB093,30,GB093,1,,,,
Tundra_Nenets-GB094,30,GB094,0,,,,
Tundra_Nenets-GB095,30,GB095,0,,,,
Tundra_Nenets-GB096,30,GB096,0,,,,
Tundra_Nenets-GB098,30,GB098,0,,,,
Tundra_Nenets-GB099,30,GB099,0,,,,
Tundra_Nenets-GB103,30,GB103,0,,,,
Tundra_Nenets-GB104,30,GB104,0,,,,
Tundra_Nenets-GB105,30,GB105,1,,,,
Tundra_Nenets-GB107,30,GB107,0,,,,
Tundra_Nenets-GB108,30,GB108,0,,,,
Tundra_Nenets-GB109,30,GB109,0,,,,
Tundra_Nenets-GB110,30,GB110,1,,,,
Tundra_Nenets-GB111,30,GB111,1,,,,
Tundra_Nenets-GB113,30,GB113,1,,,,
Tundra_Nenets-GB114,30,GB114,0,,,,
Tundra_Nenets-GB115,30,GB115,0,,,,
Tundra_Nenets-GB116,30,GB116,0,,,,
Tundra_Nenets-GB117,30,GB117,1,,,,
Tundra_Nenets-GB118,30,GB118,0,,,,
Tundra_Nenets-GB119,30,GB119,1,,,,
Tundra_Nenets-GB120,30,GB120,0,,,,
Tundra_Nenets-GB121,30,GB121,1,,,,
Tundra_Nenets-GB122,30,GB122,?,,,,
Tundra_Nenets-GB123,30,GB123,0,,,,
Tundra_Nenets-GB124,30,GB124,0,,,,
Tundra_Nenets-GB126,30,GB126,1,,,,
Tundra_Nenets-GB127,30,GB127,0,,,,
Tundra_Nenets-GB129,30,GB129,0,,,,
Tundra_Nenets-GB130,30,GB130,1,,,,
Tundra_Nenets-GB131,30,GB131,0,,,,
Tundra_Nenets-GB132,30,GB132,0,,,,
Tundra_Nenets-GB133,30,GB133,1,,,,
Tundra_Nenets-GB134,30,GB134,1,,,,
Tundra_Nenets-GB135,30,GB135,1,,,,
Tundra_Nenets-GB136,30,GB136,0,,,,
Tundra_Nenets-GB137,30,GB137,1,,,,
Tundra_Nenets-GB138,30,GB138,0,,,,
Tundra_Nenets-GB139,30,GB139,0,,,,
Tundra_Nenets-GB140,30,GB140,0,,,,
Tundra_Nenets-GB146,30,GB146,0,,,,
Tundra_Nenets-GB147,30,GB147,1,,,,
Tundra_Nenets-GB148,30,GB148,0,,,,
Tundra_Nenets-GB149,30,GB149,0,,,,
Tundra_Nenets-GB150,30,GB150,0,,,,
Tundra_Nenets-GB151,30,GB151,0,,,,
Tundra_Nenets-GB152,30,GB152,0,,,,
Tundra_Nenets-GB155,30,GB155,1,,,,
Tundra_Nenets-GB156,30,GB156,0,,,,
Tundra_Nenets-GB158,30,GB158,0,,,,
Tundra_Nenets-GB159,30,GB159,0,,,,
Tundra_Nenets-GB160,30,GB160,0,,,,
Tundra_Nenets-GB165,30,GB165,0,,,,
Tundra_Nenets-GB166,30,GB166,0,,,,
Tundra_Nenets-GB167,30,GB167,0,,,,
Tundra_Nenets-GB170,30,GB170,0,,,,
Tundra_Nenets-GB171,30,GB171,0,,,,
Tundra_Nenets-GB172,30,GB172,0,,,,
Tundra_Nenets-GB177,30,GB177,0,,,,
Tundra_Nenets-GB184,30,GB184,1,,,,
Tundra_Nenets-GB185,30,GB185,1,,,,
Tundra_Nenets-GB186,30,GB186,0,,,,
Tundra_Nenets-GB187,30,GB187,1,,,,
Tundra_Nenets-GB188,30,GB188,1,,,,
Tundra_Nenets-GB192,30,GB192,0,,,,
Tundra_Nenets-GB193,30,GB193,1,,,,
Tundra_Nenets-GB196,30,GB196,0,,,,
Tundra_Nenets-GB197,30,GB197,0,,,,
Tundra_Nenets-GB198,30,GB198,0,,,,
Tundra_Nenets-GB203,30,GB203,3,,,,
Tundra_Nenets-GB204,30,GB204,1,,,,
Tundra_Nenets-GB250,30,GB250,0,,,,
Tundra_Nenets-GB252,30,GB252,0,,,,
Tundra_Nenets-GB253,30,GB253,0,,,,
Tundra_Nenets-GB254,30,GB254,1,,,,
Tundra_Nenets-GB256,30,GB256,0,,,,
Tundra_Nenets-GB257,30,GB257,1,,,,
Tundra_Nenets-GB260,30,GB260,0,,,,
Tundra_Nenets-GB262,30,GB262,0,,,,
Tundra_Nenets-GB263,30,GB263,0,,,,
Tundra_Nenets-GB264,30,GB264,0,,,,
Tundra_Nenets-GB265,30,GB265,0,,,,
Tundra_Nenets-GB266,30,GB266,1,,,,
Tundra_Nenets-GB270,30,GB270,0,,,,
Tundra_Nenets-GB273,30,GB273,0,,,,
Tundra_Nenets-GB275,30,GB275,1,,,,
Tundra_Nenets-GB276,30,GB276,1,,,,
Tundra_Nenets-GB285,30,GB285,0,,,,
Tundra_Nenets-GB286,30,GB286,1,,,,
Tundra_Nenets-GB291,30,GB291,0,,,,
Tundra_Nenets-GB296,30,GB296,0,,,,
Tundra_Nenets-GB297,30,GB297,0,,,,
Tundra_Nenets-GB298,30,GB298,1,,,,
Tundra_Nenets-GB299,30,GB299,0,,,,
Tundra_Nenets-GB300,30,GB300,0,,,,
Tundra_Nenets-GB301,30,GB301,0,,,,
Tundra_Nenets-GB302,30,GB302,1,,,,
Tundra_Nenets-GB303,30,GB303,0,,,,
Tundra_Nenets-GB304,30,GB304,1,,,,
Tundra_Nenets-GB305,30,GB305,1,,,,
Tundra_Nenets-GB306,30,GB306,1,,,,
Tundra_Nenets-GB309,30,GB309,0,,,,
Tundra_Nenets-GB312,30,GB312,1,,,,
Tundra_Nenets-GB313,30,GB313,1,,,,
Tundra_Nenets-GB314,30,GB314,0,,,,
Tundra_Nenets-GB315,30,GB315,0,,,,
Tundra_Nenets-GB316,30,GB316,0,,,,
Tundra_Nenets-GB317,30,GB317,0,,,,
Tundra_Nenets-GB318,30,GB318,0,,,,
Tundra_Nenets-GB319,30,GB319,0,,,,
Tundra_Nenets-GB320,30,GB320,0,,,,
Tundra_Nenets-GB321,30,GB321,0,,,,
Tundra_Nenets-GB322,30,GB322,1,,,,
Tundra_Nenets-GB323,30,GB323,1,,,,
Tundra_Nenets-GB324,30,GB324,1,,,,
Tundra_Nenets-GB325,30,GB325,0,,,,
Tundra_Nenets-GB326,30,GB326,1,,,,
Tundra_Nenets-GB327,30,GB327,0,,,,
Tundra_Nenets-GB328,30,GB328,1,,,,
Tundra_Nenets-GB329,30,GB329,0,,,,
Tundra_Nenets-GB330,30,GB330,0,,,,
Tundra_Nenets-GB331,30,GB331,0,,,,
Tundra_Nenets-GB333,30,GB333,1,,,,
Tundra_Nenets-GB334,30,GB334,?,,,,
Tundra_Nenets-GB335,30,GB335,?,,,,
Tundra_Nenets-GB336,30,GB336,?,,,,
Tundra_Nenets-GB400,30,GB400,0,,,,
Tundra_Nenets-GB401,30,GB401,1,,,,
Tundra_Nenets-GB402,30,GB402,0,,,,
Tundra_Nenets-GB403,30,GB403,1,,,,
Tundra_Nenets-GB408,30,GB408,1,,,,
Tundra_Nenets-GB409,30,GB409,0,,,,
Tundra_Nenets-GB410,30,GB410,0,,,,
Tundra_Nenets-GB415,30,GB415,0,,,,
Tundra_Nenets-GB421,30,GB421,0,,,,
Tundra_Nenets-GB422,30,GB422,0,,,,
Tundra_Nenets-GB430,30,GB430,0,,,,
Tundra_Nenets-GB431,30,GB431,0,,,,
Tundra_Nenets-GB432,30,GB432,1,,,,
Tundra_Nenets-GB433,30,GB433,1,,,,
Tundra_Nenets-GB519,30,GB519,0,,,,
Tundra_Nenets-GB520,30,GB520,0,,,,
Tundra_Nenets-GB521,30,GB521,0,,,,
Tundra_Nenets-GB522,30,GB522,1,,,,
Tver_Karelian-UT001,9,UT001,0,,,,
Tver_Karelian-UT002,9,UT002,0,,,,
Tver_Karelian-UT003,9,UT003,0,,,,
Tver_Karelian-UT004,9,UT004,1,,,,
Tver_Karelian-UT005,9,UT005,0,,,,
Tver_Karelian-UT006,9,UT006,0,,,,
Tver_Karelian-UT008,9,UT008,1,,,,
Tver_Karelian-UT009,9,UT009,0,,,,
Tver_Karelian-UT010,9,UT010,0,,,,
Tver_Karelian-UT011,9,UT011,1,,,,
Tver_Karelian-UT012,9,UT012,1,,,,
Tver_Karelian-UT013,9,UT013,1,,,,
Tver_Karelian-UT014,9,UT014,1,,,,
Tver_Karelian-UT015,9,UT015,0,,,,
Tver_Karelian-UT016,9,UT016,0,,,,
Tver_Karelian-UT017,9,UT017,1,,,,
Tver_Karelian-UT018,9,UT018,1,,,,
Tver_Karelian-UT019,9,UT019,1,,,,
Tver_Karelian-UT020,9,UT020,0,,,,
Tver_Karelian-UT021,9,UT021,0,,,,
Tver_Karelian-UT022,9,UT022,0,,,,
Tver_Karelian-UT023,9,UT023,0,,,,
Tver_Karelian-UT024,9,UT024,0,,,,
Tver_Karelian-UT025,9,UT025,0,,,,
Tver_Karelian-UT026,9,UT026,1,,,,
Tver_Karelian-UT027,9,UT027,1,,,,
Tver_Karelian-UT028,9,UT028,0,,,,
Tver_Karelian-UT029,9,UT029,1,,,,
Tver_Karelian-UT030,9,UT030,0,,,,
Tver_Karelian-UT031,9,UT031,1,,,,
Tver_Karelian-UT032,9,UT032,0,,,,
Tver_Karelian-UT033,9,UT033,0,,,,
Tver_Karelian-UT034,9,UT034,0,,,,
Tver_Karelian-UT035,9,UT035,0,,,,
Tver_Karelian-UT037,9,UT037,0,,,,
Tver_Karelian-UT200,9,UT200,1,,,,
Tver_Karelian-UT040,9,UT040,1,,,,
Tver_Karelian-UT201,9,UT201,0,,,,
Tver_Karelian-UT043,9,UT043,1,,,,
Tver_Karelian-UT044,9,UT044,1,,,,
Tver_Karelian-UT045,9,UT045,1,,,,
Tver_Karelian-UT202,9,UT202,1,,,,
Tver_Karelian-UT047,9,UT047,0,,,,
Tver_Karelian-UT048,9,UT048,1,,,,
Tver_Karelian-UT049,9,UT049,0,,,,
Tver_Karelian-UT050,9,UT050,1,,,,
Tver_Karelian-UT051,9,UT051,0,,,,
Tver_Karelian-UT052,9,UT052,0,,,,
Tver_Karelian-UT053,9,UT053,1,,,,
Tver_Karelian-UT054,9,UT054,1,,,,
Tver_Karelian-UT055,9,UT055,1,,,,
Tver_Karelian-UT056,9,UT056,0,,,,
Tver_Karelian-UT057,9,UT057,0,,,,
Tver_Karelian-UT058,9,UT058,0,,,,
Tver_Karelian-UT059,9,UT059,0,,,,
Tver_Karelian-UT060,9,UT060,0,,,,
Tver_Karelian-UT062,9,UT062,1,,,,
Tver_Karelian-UT063,9,UT063,0,,,,
Tver_Karelian-UT064,9,UT064,1,,,,
Tver_Karelian-UT065,9,UT065,0,,,,
Tver_Karelian-UT066,9,UT066,0,,,,
Tver_Karelian-UT067,9,UT067,1,,,,
Tver_Karelian-UT070,9,UT070,0,,,,
Tver_Karelian-UT071,9,UT071,1,,,,
Tver_Karelian-UT072,9,UT072,1,,,,
Tver_Karelian-UT073,9,UT073,1,,,,
Tver_Karelian-UT074,9,UT074,0,,,,
Tver_Karelian-UT075,9,UT075,0,,,,
Tver_Karelian-UT076,9,UT076,0,,,,
Tver_Karelian-UT077,9,UT077,0,,,,
Tver_Karelian-UT078,9,UT078,1,,,,
Tver_Karelian-UT079,9,UT079,1,,,,
Tver_Karelian-UT080,9,UT080,1,,,,
Tver_Karelian-UT082,9,UT082,0,,,,
Tver_Karelian-UT083,9,UT083,0,,,,
Tver_Karelian-UT084,9,UT084,1,,,,
Tver_Karelian-UT085,9,UT085,0,,,,
Tver_Karelian-UT086,9,UT086,0,,,,
Tver_Karelian-UT087,9,UT087,0,,,,
Tver_Karelian-UT088,9,UT088,1,,,,
Tver_Karelian-UT089,9,UT089,1,,,,
Tver_Karelian-UT090,9,UT090,0,,,,
Tver_Karelian-UT091,9,UT091,1,,,,
Tver_Karelian-UT092,9,UT092,0,,,,
Tver_Karelian-UT093,9,UT093,1,,,,
Tver_Karelian-UT203,9,UT203,0,,,,
Tver_Karelian-UT095,9,UT095,1,,,,
Tver_Karelian-UT096,9,UT096,1,,,,
Tver_Karelian-UT097,9,UT097,0,,,,
Tver_Karelian-UT098,9,UT098,0,,,,
Tver_Karelian-UT099,9,UT099,0,,,,
Tver_Karelian-UT100,9,UT100,0,,,,
Tver_Karelian-UT101,9,UT101,0,,,,
Tver_Karelian-UT102,9,UT102,0,,,,
Tver_Karelian-UT204,9,UT204,0,,,,
Tver_Karelian-UT104,9,UT104,0,,,,
Tver_Karelian-UT105,9,UT105,0,,,,
Tver_Karelian-UT106,9,UT106,1,,,,
Tver_Karelian-UT107,9,UT107,1,,,,
Tver_Karelian-UT108,9,UT108,0,,,,
Tver_Karelian-UT109,9,UT109,0,,,,
Tver_Karelian-UT110,9,UT110,0,,,,
Tver_Karelian-UT205,9,UT205,0,,,,
Tver_Karelian-UT112,9,UT112,0,,,,
