Feature_ID,Value,Source,Comment
GB167,0,"Gerson Klumpp, p.c.",
GB170,0,"Gerson Klumpp, p.c.",
GB171,0,"Gerson Klumpp, p.c.",
GB172,0,"Gerson Klumpp, p.c.",
GB177,0,"Gerson Klumpp, p.c.",
GB184,0,"Gerson Klumpp, p.c.","Yes, in attributive position"
GB185,0,"Gerson Klumpp, p.c.",
GB186,0,"Gerson Klumpp, p.c.",
GB187,1,"Gerson Klumpp, p.c.",
GB188,0,"Gerson Klumpp, p.c.",
GB192,0,"Gerson Klumpp, p.c.",
GB193,1,"Gerson Klumpp, p.c.",
GB196,0,"Gerson Klumpp, p.c.",
GB197,0,"Gerson Klumpp, p.c.",
GB198,0,"Gerson Klumpp, p.c.",
GB203,1,"Gerson Klumpp, p.c.",
GB204,?,"Gerson Klumpp, p.c.",Not known.
GB250,0,"Gerson Klumpp, p.c.",
GB252,0,"Gerson Klumpp, p.c.",
GB253,0,"Gerson Klumpp, p.c.",
GB254,1,"Gerson Klumpp, p.c.",
GB256,0,"Gerson Klumpp, p.c.",
GB257,0,"Gerson Klumpp, p.c.",
GB260,0,"Gerson Klumpp, p.c.",
GB262,0,"Gerson Klumpp, p.c.",
GB263,1,"Gerson Klumpp, p.c.",
GB264,0,"Gerson Klumpp, p.c.",
GB265,0,"Gerson Klumpp, p.c.",
GB266,1,"Gerson Klumpp, p.c.",ABL
GB270,0,"Gerson Klumpp, p.c.",
GB273,0,"Gerson Klumpp, p.c.",
GB275,1,"Gerson Klumpp, p.c.",
GB276,0,"Gerson Klumpp, p.c.",
GB285,0,"Gerson Klumpp, p.c.",
GB286,0,"Gerson Klumpp, p.c.",
GB291,?,"Gerson Klumpp, p.c.",
GB296,0,"Gerson Klumpp, p.c.",
GB297,?,"Gerson Klumpp, p.c.",
GB298,1,"Gerson Klumpp, p.c.",
GB299,1,"Gerson Klumpp, p.c.",
GB300,0,"Gerson Klumpp, p.c.",
GB301,1,"Gerson Klumpp, p.c.",DU
GB302,0,"Gerson Klumpp, p.c.",
GB303,0,"Gerson Klumpp, p.c.",
GB304,?,"Gerson Klumpp, p.c.",Not known; propably 0.
GB305,1,"Gerson Klumpp, p.c.",
GB306,0,"Gerson Klumpp, p.c.",
GB309,0,"Gerson Klumpp, p.c.",
GB312,1,"Gerson Klumpp, p.c.",
GB313,0,"Gerson Klumpp, p.c.",
GB314,0,"Gerson Klumpp, p.c.",
GB315,0,"Gerson Klumpp, p.c.",
GB316,0,"Gerson Klumpp, p.c.",
GB317,0,"Gerson Klumpp, p.c.",
GB318,0,"Gerson Klumpp, p.c.",
GB319,0,"Gerson Klumpp, p.c.",
GB320,0,"Gerson Klumpp, p.c.",
GB321,0,"Gerson Klumpp, p.c.",
GB322,0,"Gerson Klumpp, p.c.",
GB323,0,"Gerson Klumpp, p.c.",
GB324,0,"Gerson Klumpp, p.c.",
GB325,?,"Gerson Klumpp, p.c.",Not known.
GB326,1,"Gerson Klumpp, p.c.",
GB327,?,"Gerson Klumpp, p.c.",Generally participle constructions.
GB328,1,"Gerson Klumpp, p.c.",Generally participle constructions.
GB329,?,"Gerson Klumpp, p.c.",Generally participle constructions.
GB330,?,"Gerson Klumpp, p.c.",Generally participle constructions.
GB331,?,"Gerson Klumpp, p.c.",Generally participle constructions.
GB333,1,"Gerson Klumpp, p.c.",
GB334,0,"Gerson Klumpp, p.c.",
GB335,0,"Gerson Klumpp, p.c.",
GB336,0,"Gerson Klumpp, p.c.",
GB400,0,"Gerson Klumpp, p.c.",
GB401,0,"Gerson Klumpp, p.c.",
GB402,0,"Gerson Klumpp, p.c.",
GB403,0,"Gerson Klumpp, p.c.",
GB408,1,"Gerson Klumpp, p.c.",
GB409,0,"Gerson Klumpp, p.c.",
GB410,0,"Gerson Klumpp, p.c.",
GB415,0,"Gerson Klumpp, p.c.",
GB421,0,"Gerson Klumpp, p.c.",
GB422,0,"Gerson Klumpp, p.c.",
GB430,0,"Gerson Klumpp, p.c.",
GB431,0,"Gerson Klumpp, p.c.",
GB432,1,"Gerson Klumpp, p.c.",
GB433,1,"Gerson Klumpp, p.c.",
GB519,1,"Gerson Klumpp, p.c.",
GB520,0,"Gerson Klumpp, p.c.",
GB521,0,"Gerson Klumpp, p.c.",
GB522,1,"Gerson Klumpp, p.c.",
