Feature_ID,Value,Source,Comment
GB109,0,Siegl 2013:114,Suppletion … limited process … pronouns. 
GB110,0,Siegl 2013:114,Suppletion … limited process … pronouns. 
GB111,1,Siegl 2013:128,
GB113,1,Siegl 2013:316,
GB114,0,Siegl 2013:147ff ,"However, there is a reflexive conjugation class"
GB115,0,Siegl 2013:349,
GB116,0,Siegl 2013,Not mentioned.
GB117,1,Siegl 2013:336,
GB118,0,Siegl 2013,Not mentioned.
GB119,0,Siegl 2013:278,
GB120,0,Siegl 2013:266,
GB121,0,Siegl 2013:260,
GB122,0,Siegl 2013:111,
GB123,0,Siegl 2013 ,Not mentioned.
GB124,0,Siegl 2013:316,
GB126,1,Siegl 2013:340;336,
GB127,0,Siegl 2013,Not mentioned.
GB129,0,Siegl 2013,
GB130,1,Siegl 2013:67,
GB131,0,Siegl 2013:67,
GB132,0,Siegl 2013:67,
GB133,1,Siegl 2013:67,
GB134,1,Siegl 2013:425ff,
GB135,1,Siegl 2013:425ff,
GB136,1,Siegl 2013:361,
GB137,0,Siegl 2013:76,
GB138,0,Siegl 2013:76,
GB139,1,Siegl 2013:310,
GB140,0,Siegl 2013:313ff,
GB146,0,Siegl 2013: not mentioned.,
GB147,1,Siegl 2013:409,
GB148,?,Siegl 2013:332,"There is a detransitivizing suffix, but it is ""highly questionnable"" if it is truly an antipassive. "
GB149,0,Siegl 2013,Not mentioned.
GB150,0,Siegl 2013,Not mentioned.
GB151,0,Siegl 2013:190-191,There is a particle that can function as a co-reference marker.
GB152,0,Siegl 2013:429,Expressed with a construction with an imperfective participle. 
GB155,1,Siegl 2013:316,
GB156,0,Siegl 2013:316,
GB158,0,Siegl 2013,Not mentioned.
GB159,0,Siegl 2013,Not mentioned.
GB160,0,Siegl 2013,Not mentioned.
GB165,0,Siegl 2013:147,
GB166,0,Siegl 2013:147,
GB167,0,Siegl 2013,Not mentioned.
GB170,0,Siegl 2013:71,
GB171,0,Siegl 2013:203,
GB172,0,Siegl 2013:29,No gender.
GB177,0,Siegl 2013:253,
GB184,0,Siegl 2013:71,
GB185,?,Siegl 2013:222ff,
GB186,0,Siegl 2013:173,No articles.
GB187,1,Siegl 2013:168,
GB188,1,Siegl 2013:169-170,A suffix which also can have a pejorative function.
GB192,0,Siegl 2013:29,No gender.
GB193,1,Siegl 2013:71,
GB196,0,Siegl 2013:73,
GB197,0,Siegl 2013:73,
GB198,0,Siegl 2013:29,No gender.
GB203,3,Siegl 2013:225,
GB204,1,Siegl 2013:225-226,
GB250,0,Siegl 2013:341,"Possession is expressed by an existential clause where the possessor is unmarked and the possessed is marked with a PX suffix, e.g.: [1SG] [N.PX.1SG] = 'my X' "
GB252,0,Siegl 2013:341,"Possession is expressed by an existential clause where the possessor is unmarked and the possessed is marked with a PX suffix, e.g.: [1SG] [N.PX.1SG] = 'my X' "
GB253,0,Siegl 2013:341,"Possession is expressed by an existential clause where the possessor is unmarked and the possessed is marked with a PX suffix, e.g.: [1SG] [N.PX.1SG] = 'my X' "
GB254,0,Siegl 2013:341,"Possession is expressed by an existential clause where the possessor is unmarked and the possessed is marked with a PX suffix, e.g.: [1SG] [N.PX.1SG] = 'my X' "
GB256,0,Siegl 2013:341,
GB257,1,Siegl 2013:354,
GB260,0,Siegl 2013:354,
GB262,0,Siegl 2013:354,
GB263,0,Siegl 2013:354,
GB264,0,Siegl 2013:354,
GB265,0,Siegl 2013:180,
GB266,1,Siegl 2013:180,Ablative case. 
GB270,0,Siegl 2013:180,
GB273,0,Siegl 2013:180,
GB275,0,Siegl 2013:180,
GB276,0,Siegl 2013:180,
GB285,0,Siegl 2013:354,
GB286,0,Siegl 2013:354,
GB291,0,Siegl 2013:354,
GB296,0,Siegl 2013,Not mentioned.
GB297,0,Siegl 2013:354,
GB298,1,Siegl 2013:76,
GB299,0,Siegl 2013:76,
GB300,0,Siegl 2013:114,
GB301,1,Siegl 2013:246,
GB302,0,Siegl 2013:409,
GB303,0,Siegl 2013:320,
GB304,1,Siegl 2013:405,
GB305,0,Siegl 2013:350,
GB306,0,Siegl 2013:194,
GB309,0,Siegl 2013:260,
GB312,1,Siegl 2013:278,
GB313,0,Siegl 2013:148f,
GB314,0,Siegl 2013:29,No gender.
GB315,0,Siegl 2013:29,No gender.
GB316,0,Siegl 2013:67,
GB317,0,Siegl 2013:67,
GB318,0,Siegl 2013:67,
GB319,0,Siegl 2013:67,
GB320,0,Siegl 2013:67,
GB321,0,Siegl 2013:29,No gender.
GB322,0,Siegl 2013:300,
GB323,1,Siegl 2013:300,
GB324,0,Siegl 2013,Not mentioned.
GB325,0,Siegl 2013:197,
GB326,1,Siegl 2013:195,
GB327,0,Siegl 2013:458,
GB328,1,Siegl 2013:240; 458,
GB329,0,Siegl 2013:458,
GB330,0,Siegl 2013:458,
GB331,0,Siegl 2013:458,
GB333,1,Siegl 2013:180,
GB334,0,Siegl 2013:180,
GB335,0,Siegl 2013:180,
GB336,0,Siegl 2013:180,
GB400,0,Siegl 2013,Not mentioned.
GB401,0,Siegl 2013,Not mentioned.
GB402,0,Siegl 2013:114,
GB403,0,Siegl 2013:114,
GB408,1,Siegl 2013:348,
GB409,0,Siegl 2013:348,
GB410,0,Siegl 2013:348,
GB415,0,Siegl 2013,Not mentioned.
GB421,0,Siegl 2013,Not mentioned.
GB422,0,Siegl 2013,Not mentioned.
GB430,0,Siegl 2013:148,
GB431,0,Siegl 2013:148,
GB432,1,Siegl 2013:148,
GB433,1,Siegl 2013:148,
GB519,0,Siegl 2013:75,
GB520,0,Siegl 2013:75,
GB521,0,Siegl 2013:75,
GB522,1,Siegl 2013:186,
