Feature_ID,Value,Source,Comment
GB082,0,Wagner-Nagy 2019:233,
GB083,1,Wagner-Nagy 2019:234,"However, the aorist (referring to the present or immediate past) is marked with an ""affix before the personal suffix""."
GB084,1,Wagner-Nagy 2019:234,
GB086,1,Wagner-Nagy 2019:234,
GB089,1,Wagner-Nagy 2019:229,
GB090,0,Wagner-Nagy 2019:229,
GB091,1,Wagner-Nagy 2019:229,
GB092,0,Wagner-Nagy 2019:229,
GB093,1,Wagner-Nagy 2019:230,
GB094,0,Wagner-Nagy 2019:230,
GB095,0,Wagner-Nagy 2019:214ff,
GB096,0,Wagner-Nagy 2019:214ff,
GB098,0,Wagner-Nagy 2019:214ff,
GB099,0,Wagner-Nagy 2019:214ff,
GB103,1,Wagner-Nagy 2019:211,Destinative/benefactive
GB104,0,Wagner-Nagy 2019:211; 294,Instrumental marked on nouns.
GB105,0,Wagner-Nagy 2019:395,
GB107,0,Wagner-Nagy 2019:405,
GB108,0,Wagner-Nagy 2019:211,"Destinative/benefactive, but no directional"
GB109,0,Wagner-Nagy 2019:215ff; 99,
GB110,0,Wagner-Nagy 2019:222; 233,
GB111,1,Wagner-Nagy 2019:225ff,
GB113,1,Wagner-Nagy 2019:304,
GB114,0,Wagner-Nagy 2019:304,"Nganasan has a separate reflexive conjugation, i.e. no dedicated reflexive marker."
GB115,1,Wagner-Nagy 2019:303,
GB116,0,Wagner-Nagy 2019,not mentioned.
GB117,1,Wagner-Nagy 2019:356,
GB118,0,Wagner-Nagy 2019,not mentioned.
GB119,0,Wagner-Nagy 2019:98,
GB120,0,Wagner-Nagy 2019:98,
GB121,0,Wagner-Nagy 2019:98,
GB122,0,Wagner-Nagy 2019:504,
GB123,0,Wagner-Nagy 2019,not mentioned.
GB124,0,Wagner-Nagy 2019:304,
GB126,1,Wagner-Nagy 2019:354,
GB127,0,Wagner-Nagy 2019,not mentioned.
GB129,0,Wagner-Nagy 2019,
GB130,1,Wagner-Nagy 2019:289f,
GB131,0,Wagner-Nagy 2019:363,
GB132,0,Wagner-Nagy 2019:363,
GB133,1,Wagner-Nagy 2019:363,
GB134,1,Wagner-Nagy 2019:429ff,
GB135,1,Wagner-Nagy 2019:436,
GB136,0,Wagner-Nagy 2019:363,
GB137,0,Wagner-Nagy 2019:405f,
GB138,0,Wagner-Nagy 2019:405f,
GB139,0,Wagner-Nagy 2019:412-413,
GB140,0,Wagner-Nagy 2019:406,
GB146,0,Wagner-Nagy 2019,not mentioned.
GB147,1,Wagner-Nagy 2019:100; 295,
GB148,0,Wagner-Nagy 2019,not mentioned.
GB149,0,Wagner-Nagy 2019,not mentioned.
GB150,0,Wagner-Nagy 2019,not mentioned.
GB151,0,Wagner-Nagy 2019,not mentioned.
GB152,0,Wagner-Nagy 2019,not mentioned.
GB155,1,Wagner-Nagy 2019:304,
GB156,0,Wagner-Nagy 2019:304,
GB158,0,Wagner-Nagy 2019:504,
GB159,0,Wagner-Nagy 2019:504,
GB160,0,Wagner-Nagy 2019:504,
GB165,0,Wagner-Nagy 2019:94,
GB166,0,Wagner-Nagy 2019:94,
GB167,0,Wagner-Nagy 2019,not mentioned.
GB170,0,Wagner-Nagy 2019:94,no gender.
GB171,0,Wagner-Nagy 2019:94,no gender.
GB172,0,Wagner-Nagy 2019,no gender.
GB177,0,Wagner-Nagy 2019:214ff,
GB184,1,Wagner-Nagy 2019:97,
GB185,0,Wagner-Nagy 2019:127;134,
GB186,0,Wagner-Nagy 2019,No articles.
GB187,1,Wagner-Nagy 2019:511,
GB188,1,Wagner-Nagy 2019:509,
GB192,0,Wagner-Nagy 2019:94,No grammatical gender.
GB193,1,Wagner-Nagy 2019:308,
GB196,0,Wagner-Nagy 2019:106,
GB197,0,Wagner-Nagy 2019:106,
GB198,0,Wagner-Nagy 2019:94,
GB203,3,Wagner-Nagy 2019:315,
GB204,1,Wagner-Nagy 2019:315,
GB250,1,Wagner-Nagy 2019:360,
GB252,0,Wagner-Nagy 2019:359,
GB253,0,Wagner-Nagy 2019:359,
GB254,1,Wagner-Nagy 2019:359,
GB256,0,Wagner-Nagy 2019:359,
GB257,1,Wagner-Nagy 2019:380,
GB260,0,Wagner-Nagy 2019:379,
GB262,0,Wagner-Nagy 2019:379,
GB263,0,Wagner-Nagy 2019:379,
GB264,0,Wagner-Nagy 2019:379,
GB265,0,Wagner-Nagy 2019:390,
GB266,1,Wagner-Nagy 2019:390,
GB270,0,Wagner-Nagy 2019:390,
GB273,0,Wagner-Nagy 2019:390,
GB275,0,Wagner-Nagy 2019:390,
GB276,0,Wagner-Nagy 2019:390,
GB285,0,Wagner-Nagy 2019:379,
GB286,0,Wagner-Nagy 2019:379,
GB291,0,Wagner-Nagy 2019:379,
GB296,0,Wagner-Nagy 2019,not mentioned.
GB297,0,Wagner-Nagy 2019:379,
GB298,1,Wagner-Nagy 2019:405,
GB299,0,Wagner-Nagy 2019:405-406,
GB300,0,Wagner-Nagy 2019:217,
GB301,0,Wagner-Nagy 2019:330,
GB302,0,Wagner-Nagy 2019:295,
GB303,0,Wagner-Nagy 2019,
GB304,1,Wagner-Nagy 2019:295,
GB305,0,Wagner-Nagy 2019:304,
GB306,0,Wagner-Nagy 2019:519,
GB309,0,Wagner-Nagy 2019:214-215,
GB312,0,Wagner-Nagy 2019:214ff,
GB313,0,Wagner-Nagy 2019:19,
GB314,0,Wagner-Nagy 2019:94,
GB315,0,Wagner-Nagy 2019:94,
GB316,0,Wagner-Nagy 2019:95,
GB317,0,Wagner-Nagy 2019:95,
GB318,0,Wagner-Nagy 2019:95,
GB319,0,Wagner-Nagy 2019:95,
GB320,0,Wagner-Nagy 2019:95,
GB321,0,Wagner-Nagy 2019:94,
GB322,0,Wagner-Nagy 2019:275,Direct evidentiality is unmarked.
GB323,1,Wagner-Nagy 2019:275,
GB324,0,Wagner-Nagy 2019:130,
GB325,1,Wagner-Nagy 2019:137,
GB326,1,Wagner-Nagy 2019:382,
GB327,1,Wagner-Nagy 2019:452,
GB328,1,Wagner-Nagy 2019:452,
GB329,0,Wagner-Nagy 2019:453,
GB330,0,Wagner-Nagy 2019:453,
GB331,0,Wagner-Nagy 2019:453,
GB333,1,Wagner-Nagy 2019:158,
GB334,0,Wagner-Nagy 2019:158,
GB335,0,Wagner-Nagy 2019:158,
GB336,0,Wagner-Nagy 2019:158,
GB400,0,Wagner-Nagy 2019,
GB401,0,Wagner-Nagy 2019,not mentioned.
GB402,0,Wagner-Nagy 2019:217,
GB403,0,Wagner-Nagy 2019:217,
GB408,1,Wagner-Nagy 2019:363,
GB409,0,Wagner-Nagy 2019:363,
GB410,1,Wagner-Nagy 2019:363,
GB415,0,Wagner-Nagy 2019:106,
GB421,0,Wagner-Nagy 2019:433,
GB422,0,Wagner-Nagy 2019:433,
GB430,0,Wagner-Nagy 2019:317,
GB431,0,Wagner-Nagy 2019:317,
GB432,1,Wagner-Nagy 2019:317,
GB433,1,Wagner-Nagy 2019:317,
GB519,0,Wagner-Nagy 2019:240,
GB520,0,Wagner-Nagy 2019:222,
GB521,0,Wagner-Nagy 2019:233,
GB522,1,Wagner-Nagy 2019:106,
