Feature_ID,Value,Source,Comment
GB304,1,"Joshua Wilbur, p.c.",
GB305,1,"Joshua Wilbur, p.c.",
GB306,0,"Joshua Wilbur, p.c.",
GB309,0,"Joshua Wilbur, p.c.",
GB312,1,"Joshua Wilbur, p.c.",Imperative and potential
GB313,0,"Joshua Wilbur, p.c.",
GB314,0,"Joshua Wilbur, p.c.",
GB315,0,"Joshua Wilbur, p.c.",
GB316,0,"Joshua Wilbur, p.c.",
GB317,0,"Joshua Wilbur, p.c.",
GB318,0,"Joshua Wilbur, p.c.",
GB319,0,"Joshua Wilbur, p.c.",
GB320,0,"Joshua Wilbur, p.c.",
GB321,0,"Joshua Wilbur, p.c.",
GB322,0,"Joshua Wilbur, p.c.",
GB323,0,"Joshua Wilbur, p.c.",
GB324,0,"Joshua Wilbur, p.c.",
GB325,0,"Joshua Wilbur, p.c.",
GB326,0,"Joshua Wilbur, p.c.",
GB327,1,"Joshua Wilbur, p.c.",
GB328,0,"Joshua Wilbur, p.c.",
GB329,0,"Joshua Wilbur, p.c.",
GB330,0,"Joshua Wilbur, p.c.",
GB331,0,"Joshua Wilbur, p.c.",
GB333,1,"Joshua Wilbur, p.c.",
GB334,0,"Joshua Wilbur, p.c.",
GB335,0,"Joshua Wilbur, p.c.",
GB336,0,"Joshua Wilbur, p.c.",
GB400,0,"Joshua Wilbur, p.c.",
GB401,0,"Joshua Wilbur, p.c.",
GB402,0,"Joshua Wilbur, p.c.",
GB403,0,"Joshua Wilbur, p.c.",
GB408,1,"Joshua Wilbur, p.c.",
GB409,0,"Joshua Wilbur, p.c.",
GB410,0,"Joshua Wilbur, p.c.",
GB415,0,"Joshua Wilbur, p.c.",
GB421,1,"Joshua Wilbur, p.c.","However, the complementizer is not obligatory."
GB422,0,"Joshua Wilbur, p.c.",
GB430,0,"Joshua Wilbur, p.c.",
GB431,0,"Joshua Wilbur, p.c.",
GB432,0,"Joshua Wilbur, p.c.","however, one inflectional noun class uses suffixes, as well as all nouns in the plural"
GB433,0,"Joshua Wilbur, p.c.",
GB519,0,"Joshua Wilbur, p.c.",
GB520,0,"Joshua Wilbur, p.c.",
GB521,0,"Joshua Wilbur, p.c.",
GB522,1,"Joshua Wilbur, p.c.",
