Feature_ID,Value,Source,Comment
GB134,1,Filchenko 2007:433ff,
GB135,?,Filchenko 2007:1-615,
GB136,1,Filchenko 2007:362,"Word order is ""fairly rigid""."
GB137,0,Filchenko 2007:424,
GB138,0,Filchenko 2007:424,
GB139,1,Filchenko 2007:432,
GB140,0,Filchenko 2007:428,
GB146,0,Filchenko 2007:1-615,Not mentioned.
GB147,1,Filchenko 2007:258,
GB148,0,Filchenko 2007:258,
GB149,0,Filchenko 2007:258,
GB150,0,Filchenko 2007:1-615,
GB151,0,Filchenko 2007:472,
GB152,1,Filchenko 2007:255,
GB155,0,Filchenko 2007:452,
GB156,0,Filchenko 2007:452,
GB158,0,Filchenko 2007:285,
GB159,0,Filchenko 2007:1-615,
GB160,1,Filchenko 2007:305;134,There are some instances of a reduplicated dual marker and a reduplicated predicate marker on adjectives.
GB165,0,Filchenko 2007:63ff,
GB166,0,Filchenko 2007:63ff,
GB167,0,Filchenko 2007:344,
GB170,0,Filchenko 2007:63ff,
GB171,0,Filchenko 2007:63ff,
GB172,0,Filchenko 2007:63ff,
GB177,0,Filchenko 2007:63ff,
GB184,0,Filchenko 2007:63ff,
GB185,0,Filchenko 2007:63ff,
GB186,0,Filchenko 2007:63ff,
GB187,1,Filchenko 2007:66 ,
GB188,0,Filchenko 2007:1-615,
GB192,0,Filchenko 2007:1-615,No gender in the language.
GB193,3,Filchenko 2007:132,"However, ADN-N is more common"
GB196,0,Filchenko 2007:111,
GB197,0,Filchenko 2007:111,
GB198,0,Filchenko 2007:63ff,
GB203,1,Filchenko 2007:65,
GB204,0,Filchenko 2007:574,
GB250,1,Filchenko 2007:464,
GB252,?,Filchenko 2007:1-615,
GB253,?,Filchenko 2007:1-615,
GB254,?,Filchenko 2007:1-615,
GB256,0,Filchenko 2007:1-615,
GB257,?,Filchenko 2007:441;513,"Probably yes, but there are no comments about it."
GB260,0,Filchenko 2007:441,
GB262,0,Filchenko 2007:441,
GB263,0,Filchenko 2007:441,
GB264,0,Filchenko 2007:441,
GB265,0,Filchenko 2007:147,
GB266,1,Filchenko 2007:147,
GB270,0,Filchenko 2007:147,
GB273,0,Filchenko 2007:147,
GB275,0,Filchenko 2007:147,
GB276,0,Filchenko 2007:147,
GB285,?,Filchenko 2007:1-615,
GB286,?,Filchenko 2007:1-615,
GB291,0,Filchenko 2007:1-615,
GB296,0,Filchenko 2007:1-615,Not mentioned.
GB297,0,Filchenko 2007:1-615,Not mentioned.
GB298,0,Filchenko 2007:424,
GB299,1,Filchenko 2007:424,
GB300,0,Filchenko 2007:1-615,Suppletion not mentioned.
GB301,0,Filchenko 2007:79,
GB302,0,Filchenko 2007:259,
GB303,0,Filchenko 2007:259ff,
GB304,1,Filchenko 2007:260,
GB305,1,Filchenko 2007:119,
GB306,0,Filchenko 2007:344,
GB309,1,Filchenko 2007:242,
GB312,1,Filchenko 2007:249,
GB313,0,Filchenko 2007:111ff,
GB314,0,Filchenko 2007:63ff,
GB315,0,Filchenko 2007:66 ,
GB316,0,Filchenko 2007:76,
GB317,0,Filchenko 2007:76,
GB318,0,Filchenko 2007:76,
GB319,0,Filchenko 2007:76,
GB320,0,Filchenko 2007:76,
GB321,0,Filchenko 2007:63ff,
GB322,0,Filchenko 2007:1-615,Not mentioned.
GB323,0,Filchenko 2007:1-615,Not mentioned.
GB324,0,Filchenko 2007:1-615,
GB325,?,Filchenko 2007:385,
GB326,1,Filchenko 2007:326,
GB327,1,Filchenko 2007:302,"However, RCs preceding the noun are more common."
GB328,1,Filchenko 2007:302,
GB329,0,Filchenko 2007:501,
GB330,0,Filchenko 2007:501,
GB331,0,Filchenko 2007:501,
GB333,1,Filchenko 2007:175,
GB334,0,Filchenko 2007:175,
GB335,0,Filchenko 2007:175,
GB336,0,Filchenko 2007:175,
GB400,0,Filchenko 2007:230ff,
GB401,0,Filchenko 2007:1-615,Not mentioned.
GB402,0,Filchenko 2007:1-615,Suppletion not mentioned.
GB403,0,Filchenko 2007:1-615,Suppletion not mentioned.
GB408,0,Filchenko 2007:64,
GB409,0,Filchenko 2007:64,
GB410,1,Filchenko 2007:64,
GB415,0,Filchenko 2007:111,
GB421,?,Filchenko 2007:445,
GB422,0,Filchenko 2007:1-615,
GB430,0,Filchenko 2007:11,No prefixes in the language
GB431,0,Filchenko 2007:11,No prefixes in the language
GB432,0,Filchenko 2007:80,
GB433,1,Filchenko 2007:80,
GB519,0,Filchenko 2007:249ff,
GB520,0,Filchenko 2007:316ff,
GB521,0,Filchenko 2007:231ff,
GB522,1,"Filchenko 2007:263, 362",
